epoch,loss_train,res_train,kld_train,pred_train,loss_valid,res_valid,kld_valid,pred_valid
15,0.2696246715297699,0.20212394477272033,1.3027679888458252,0.060986888994693754,0.19068426826844206,0.15718289684899284,1.3627824331768963,0.026687459627114735
16,0.23309712421798706,0.1706529980134964,1.268071999771118,0.05610376491260528,0.291439132359833,0.2012510079476028,1.2977035680758429,0.08369960865033198
17,0.19300415242767335,0.1407519608373642,1.2106298988723756,0.046199041308403015,0.13102262217885713,0.10615785023224879,1.1755760686276981,0.018986892244895557
18,0.1613119340314865,0.11527675845813751,1.1767854503250121,0.040151248772501945,0.15482999430200597,0.07399462753806574,1.202301913762365,0.07482385794888896
19,0.13285289782238008,0.08946837429618835,1.1475949596252442,0.03764654981446266,0.11364418852047274,0.07214909118306967,1.1330525465462764,0.03582983629106503
20,0.11110963832759857,0.07133940499687196,1.116211210800171,0.03418917666339874,0.10271577618979708,0.0525514395401295,0.9876354815909368,0.04522615967236374
21,0.09192444296598434,0.05771817100286484,1.0388431350479126,0.029012056553006173,0.10706477213401779,0.037503024739309006,1.2995287901036696,0.06306410413727674
22,0.08056431475162507,0.04495763244247437,1.0230892311439514,0.030491236656665803,0.06999636150738543,0.04747385489050949,1.0785326007917693,0.017129844268495262
23,0.06780438665676117,0.033339518105745314,0.9808879861717225,0.029560429271936417,0.14500130722709426,0.03181297703264783,0.7846608232673968,0.10926502616817761
24,0.056998026371002194,0.02571130918943882,0.9192814646682739,0.026690309344291688,0.051670632619064356,0.029734478923469344,1.0017475296116964,0.01692741572431503
25,0.05032555632853508,0.021713106646895408,0.8744088632926941,0.024240405751228333,0.04194756741527632,0.017672836515463003,0.8821991089623281,0.019863735679871302
26,0.04734930320286751,0.018936367212176324,0.813605883934021,0.024344906719207762,0.03386548396643573,0.010557969109402881,0.7912055787526764,0.019351486963680286
27,0.038100677847385404,0.01292927699330449,0.7437007703933716,0.021452897102355956,0.040070217966693064,0.0078002811423206605,0.7244646285525348,0.028647613474221057
28,0.03459740130877495,0.010778695649728179,0.6952098322486877,0.020342656662225723,0.03463934529007551,0.008378471823570243,0.6571986539873369,0.0229748808813766
29,0.02898849282181263,0.00941837832581997,0.6260809178657532,0.01643971006527543,0.030246412349807107,0.014818622280842037,0.6006575618988149,0.012424502271071051
30,0.025966466073393823,0.006541823807775974,0.5934613059501648,0.016457335791826247,0.03525550181650804,0.004490508802879304,0.5263336282764329,0.028133325226981722
31,0.023596651665329933,0.00378109912019223,0.5445570464172363,0.017092767377793788,0.021686497965119598,0.0026553083835762193,0.5212250241136474,0.016425064645500986
32,0.023211962459325792,0.007159977238535881,0.49064843383026124,0.013598742897868157,0.11095013725767322,0.09907883014706181,0.4846339268124317,0.00944813842157458
33,0.024420409325361252,0.011072358803607523,0.44054724447250365,0.011145314501285553,0.021445866852609796,0.0022784307857954093,0.44090878261049654,0.0169628918615776
34,0.018686319146156313,0.00529902738840133,0.4224232031059265,0.011275175911456346,0.011933549040925445,0.0005422253280932761,0.38292922328191326,0.009476677669336804
35,0.01709333903634548,0.004308110406160355,0.39117469843292235,0.010829355031251908,0.00979745542852369,0.00047682144998938917,0.3700580780132754,0.007470343696169227
36,0.015301589816391467,0.005859210749611259,0.3617800401611328,0.007633478832304478,0.012408728036014621,0.0008838350712519206,0.35460036018933205,0.009751891226949836
37,0.01280571571481228,0.0014619630490243435,0.34670114228630067,0.009610246982753277,0.016424217729739614,0.0016496953522926272,0.3687173709531009,0.012930935380849714
38,0.012851630549430847,0.0014596355788707733,0.33981630587387085,0.0096929134670794,0.048203739502982255,0.03976448625933871,0.34645788023561286,0.006706963513155892
39,0.012923782730281353,0.003250914443627,0.3182480419521332,0.008081628285467624,0.014924749497804323,0.0011058698263441684,0.3128478909122224,0.012254640331968884
40,0.011141651845157146,0.0009027569199949503,0.30577589467430116,0.00871001544624567,0.015348683211703285,0.0012435146356776332,0.29855987416589436,0.012612369072792192
41,0.012044629655122758,0.003263307224178687,0.28881338755607605,0.0073372556095123295,0.011208005853082383,0.00048486805285082534,0.282668212996416,0.00930979663892049
42,0.01212414909350872,0.004330741241348907,0.2691849269733429,0.006447483371198178,0.0129420689437508,0.0007283270497826121,0.25346472384879093,0.010946418330632455
43,0.011229505028784274,0.0037910502915270627,0.2515793852262497,0.006180557767271996,0.014907598379653001,0.0010017779338869401,0.24410389917904168,0.012685300967068111
44,0.010996213285297155,0.004132735546395183,0.23894433652877808,0.005668756052106619,0.00941933845253403,0.0003450328392013877,0.22463128181013353,0.007951149186438487
45,0.010522849875420332,0.0038284839606080204,0.22585011135673522,0.005565115388035774,0.01597266193740617,0.0006552045188576809,0.23689233782824257,0.014132995734668866
46,0.007733752214491367,0.0005891352878231556,0.2290226838197708,0.005999503604501486,0.010537486875256552,0.0005739934195051818,0.2204287983076024,0.0088613495470722
47,0.00781177932959795,0.0005074197937138379,0.2265860756187439,0.006171429237812757,0.008640016957898709,0.00031090636379093076,0.23198158527956897,0.00716920276824233
48,0.0071475577411353585,0.00044973012508172543,0.2172259017868042,0.005611698136359453,0.009352409774847754,0.00045709781486200714,0.20838372660888932,0.007853393353290892
49,0.006764596216320992,0.0004631795503906906,0.2124980987329483,0.005238926200151444,0.011428504382027693,0.0006931235486615699,0.23125633914844052,0.00957909918239805
50,0.006384166020929814,0.00045170742524787785,0.20933863727092744,0.004885765434384346,0.008924232165756078,0.00042478426946228337,0.20396016379165027,0.007479647107203575
51,0.00610864490956068,0.0004983858456462622,0.20372641896820068,0.004591626948237419,0.008289428878253475,0.00034840596802373147,0.20804501821030216,0.0069007978420613444
52,0.006004030407845974,0.00039124284280091524,0.20306220605373382,0.0045974765743017195,0.011173438858878943,0.0004606703476415154,0.1939893859654033,0.00974282161142756
53,0.007130011911898851,0.00236750592862349,0.19734643755149842,0.0037757739569842814,0.008956194648467503,0.0003535851389895152,0.18154409179582487,0.007694889114984291
54,0.005634606127202511,0.00037997643930837513,0.1887043793478012,0.004311107833087444,0.00778952162445418,0.00030035866362340506,0.19221635950039495,0.006528081165818075
55,0.005488837851941586,0.0003576554547827691,0.1907792997341156,0.004177285888940096,0.009358641025268429,0.0003180443397593999,0.18168627162839227,0.008132165257939021
56,0.0070302470408082005,0.0027563726305030287,0.18852254177761077,0.0033312616693973542,0.008776007661714444,0.0012954410021975757,0.19345888124010108,0.006513272328317457
57,0.0071414301896095276,0.0030296903454326094,0.185706727517128,0.003183206249028444,0.009164863872914583,0.00024829796800651205,0.17857926814241082,0.008023669565458087
58,0.0048446475084424016,0.0003381822844967246,0.18155357821178436,0.0035986973832845687,0.011373822027255233,0.0003122096263984337,0.19157855575275265,0.010103719634281966
59,0.004643509868264198,0.0003165494331428781,0.17889432478427886,0.003432488863423467,0.0070604669965110825,0.00027408014118084973,0.172359832235495,0.005924587615569643
60,0.00472444668841362,0.000336611514961347,0.17807034538173674,0.0034974834563434123,0.00694835787708909,0.00022204055038655288,0.1728398401011845,0.005862118132126808
61,0.004531749555319548,0.00034763361456338317,0.17887810443782806,0.0032897254186570646,0.009715355528339282,0.00041841270157468746,0.17874735555096513,0.008403205934510875
62,0.004476448991388083,0.00031790724214352667,0.17788642723560333,0.0032691096389442682,0.0084142298786787,0.000308230822405673,0.18085721826378323,0.00720171307312358
63,0.004243875524282455,0.00031940298391040415,0.17289195004177094,0.0030600128119587897,0.008121869434795507,0.00023115795610003861,0.17861476715781754,0.006997637679985744
64,0.004172048986777663,0.00031019459776207803,0.1749940472955704,0.0029868841585367917,0.006595646220200116,0.00024206190840337353,0.17098599993385266,0.005498654307891747
65,0.004105697636008263,0.00032224868175853046,0.17601954051399232,0.0029033512168973683,0.00804060889581191,0.00021979518729352453,0.1733017969967685,0.006954304694515603
66,0.003897589916035533,0.0002811800561025739,0.17343787951374054,0.0027492204468250276,0.006069644294332767,0.0002362935086869867,0.1659232685451212,0.0050037344514132515
67,0.0038683619814813136,0.00030507736368849876,0.17301139162158966,0.0026982276817187666,0.0073031610882496175,0.0003046115333777298,0.16664875780874908,0.006165305715036042
68,0.0038162214372754097,0.0003090749825388193,0.17147684090709686,0.0026497622542977334,0.008088971465023851,0.00024959550343406784,0.16538512573934497,0.007012450365291917
69,0.004130742121458053,0.0008110789332389832,0.16853641857814788,0.0024769811132848265,0.011666418105412463,0.00546658342461091,0.17638656828279012,0.0053179017488417775
70,0.0033803282230198384,0.0004416235247673467,0.16613307818889617,0.0021080393033027648,0.00744288175277181,0.00030425790146974694,0.16464517538057455,0.00631539798391828
71,0.003433634647518396,0.0002835748320836574,0.1670006456041336,0.002315056608080864,0.006023848573289824,0.0002130957425058839,0.16550541468195581,0.00498322575947127
72,0.003342567491695285,0.0003150589444041252,0.16612899452400207,0.0021968635908216237,0.03154715480559413,0.02583933369880983,0.18789887826847212,0.004768327240077064
73,0.004096910170868039,0.0014149782336950302,0.16429548892784118,0.0018604545183181762,0.006259294620625444,0.00022043375692065945,0.1634457558743522,0.005221632039159245
74,0.003195025457829237,0.00027719400118477643,0.1629536991930008,0.002103062981598079,0.0054632372707493155,0.0001900711837275938,0.1608206031528616,0.004469063065879253
75,0.003112796830266714,0.00027166653782315553,0.16350460855865478,0.002023607255324721,0.006615565802391503,0.0003329516656459028,0.1662385281371059,0.005451421568635092
76,0.0029798035889863966,0.0002671214000908658,0.1599123765964508,0.001913120338961482,0.006433149532978628,0.00018117184277762906,0.1615051640635797,0.005444451856288639
77,0.0029517110037505625,0.00028937211555056275,0.1598795922346115,0.001862940974496305,0.006992858474433033,0.000480442276622547,0.16514451962505236,0.005686693584263859
78,0.0029318982422202825,0.0002719655749984086,0.1603387553920746,0.0018582388931810856,0.005908346563140097,0.00023140541946596723,0.16349132553982695,0.004859484554090663
79,0.0028926881465762854,0.0002541544162910432,0.15890354195308684,0.001844016051709652,0.0065001149147408625,0.0003775122597320598,0.16397889206109972,0.005302708245765229
80,0.0027367904251515865,0.000244770908754319,0.15806481715011597,0.0017016954309120775,0.006162044812954026,0.00023329735727491523,0.15799299164950167,0.0051387825421077395
81,0.002760052668660879,0.0002518097605276853,0.15802122459602355,0.0017181368049383164,0.006868841322792199,0.00044065043124898986,0.15874066845433357,0.005634487528341775
82,0.0026789648002535104,0.00025309521322511134,0.1585216395750046,0.0016332614139020444,0.006285936094297865,0.00024699929337242095,0.16444349262298222,0.005216719331538842
83,0.0026096068960130216,0.00025250245875678954,0.15803000963592528,0.0015669544217586518,0.005532081513582056,0.00022429788971815843,0.1605300841255639,0.00450513320499469
84,0.002566270223081112,0.00024489488169178366,0.156786994890213,0.00153744039927423,0.006102396444543637,0.0002554162061426843,0.14998990948204116,0.005097030610891384
85,0.002533134106084704,0.00024163584358990193,0.15439452304363252,0.0015195256609767675,0.005420656845240958,0.00018274395838573568,0.15055051489133042,0.004485160315418418
86,0.0024161519557386636,0.00024681401530187575,0.1539784128189087,0.0013994458826296031,0.006083776212128739,0.0002502099161080372,0.15271284999699616,0.005070002046011109
87,0.0024208108439147473,0.00024415197721496223,0.15425509391403197,0.0014053834430426358,0.005480540899915369,0.00015346815956598467,0.15487023012964798,0.0045527216075915014
88,0.0023240668410137296,0.00024287256647646428,0.1525010583305359,0.001318688997887075,0.005804338894334742,0.0002914053343405847,0.15078763112741816,0.004758995396676086
89,0.0022615137257277966,0.00023590689547546207,0.15150399664974212,0.0012680868774875998,0.00591224288771485,0.0001696384587396562,0.15281534120173088,0.004978527775335127
90,0.002224753852382302,0.0002281967544928193,0.15044133540630342,0.0012443504290506244,0.006329722497460309,0.00030907898665395175,0.14946149558363692,0.005273336097750004
91,0.002207986389838159,0.00023887207689415662,0.1502382684469223,0.001217922985136509,0.005801963501413874,0.0002622050242528903,0.15225441024995745,0.004778486434537401
92,0.0021448972525596618,0.0002315718028889969,0.15036630083560942,0.001161493967972696,0.005941848371475692,0.0002116525696353534,0.14464565381626515,0.005006967575075089
93,0.0021219346891492605,0.00022887831089459358,0.14980184147739412,0.0011440471805483103,0.0059506969171200935,0.00022004568121330675,0.14803709324868625,0.004990465824429985
94,0.002047496133342385,0.00023002119542844593,0.14740084790802002,0.001080470712505281,0.0052476303538286275,0.00018061200774302874,0.14694735112334154,0.004332281593719518
95,0.002017696129783988,0.00022478069560602309,0.1461149452972412,0.0010623407369926572,0.00551548566453487,0.00017645907580801613,0.15221121457233708,0.004577970545173761
96,0.0019701006990224122,0.00022660059737041592,0.14718410261058806,0.0010075796016342938,0.005466302742036045,0.0001800352305929339,0.14984487659487794,0.004537043120791045
97,0.001950880081385374,0.00022193274308927356,0.14659749050235749,0.0009959598903991282,0.006106927513280127,0.0002826433568804709,0.1416873918155278,0.005115847172273313
98,0.0019263176810741425,0.00022832779319398105,0.14639841794872285,0.000965997821599245,0.006059658467423226,0.00019108051830218258,0.1432413021240499,0.005152371476691514
99,0.0018548813790082931,0.000222781723709777,0.14518724556827545,0.0009061634471751749,0.005481765722342407,0.00024827724365501547,0.1466177156319626,0.0045003998802509914
100,0.0018686529299765824,0.00022302838826924562,0.14480974514961242,0.0009215758364498615,0.005384487984899498,0.0002289819069222667,0.14431859210109244,0.004433913127979534
101,0.0018143778415843845,0.00021872377460822464,0.14484808848571779,0.0008714136295840144,0.00566963880956416,0.0002604683571560445,0.14137883489614209,0.004702276285269813
102,0.0018050672321990133,0.00021843314147740602,0.14376827143859863,0.0008677927380055189,0.0056469615054473305,0.00021634993719284195,0.14499421782730842,0.004705640512471487
103,0.0017520845282971858,0.00021589646759536117,0.14322512735176088,0.0008200624230206013,0.005339126375885179,0.00018286942458387956,0.14398185306233255,0.004436347712542357
104,0.0017059372579008342,0.00021457969705294816,0.14220151707935333,0.0007803499981537461,0.005443288112031888,0.00025926884823421025,0.14577487592207083,0.004455144910466953
105,0.001685824241951108,0.00020954377460759134,0.14208569888973235,0.000765851992290467,0.005019707829398247,0.00019918299154765893,0.14028003558151875,0.00411912468793767
106,0.0016729357615560294,0.0002121083833873272,0.14203943707180022,0.0007506302037611604,0.005609987905890138,0.00022872386057842158,0.13892611130026775,0.0046866334499988775
107,0.0016068786250650882,0.00021278105320595204,0.1404341247987747,0.0006919269559048116,0.0055502293056232605,0.0001867183419367979,0.14074979277944488,0.004659761981051081
108,0.0015940495691150426,0.00021113345328718425,0.14000082658100127,0.0006829119967855513,0.005344920873727048,0.0001780712824686298,0.1430951407731649,0.004451373910431129
109,0.0015581791968792677,0.00020991665951535106,0.14030001021194458,0.0006467624920718372,0.005541590101451751,0.00021997924878236914,0.13870325602676117,0.004628094598669164
110,0.0015410759132057428,0.0002074863482490182,0.1397498220911026,0.0006348404718451202,0.005565835512554665,0.0002159539977615383,0.14124722288833358,0.0046436453813939165
111,0.0015253640380203724,0.0002066048928918317,0.13971148822689056,0.0006202017334662377,0.005044321037683071,0.00020008188707307345,0.13733757720296963,0.004157551330564389
112,0.0015137618723586202,0.00020629658917523921,0.1397424994277954,0.0006087528150007129,0.005410260602552292,0.00023132511532617062,0.13588479270262196,0.004499511542239304
113,0.0014679747897014023,0.0002058555576018989,0.13829854046821594,0.0005706265413574875,0.0055683896408323654,0.00019691558226887562,0.13760254187062748,0.004683461404795991
114,0.001448221477024257,0.00020548730714712291,0.13812693274974824,0.0005520995228216053,0.005166047893640803,0.00022908626588119944,0.13362628307175287,0.004268830221474511
115,0.0014423414883688091,0.00020185818190220743,0.1371428882703781,0.0005547688815779984,0.0049179692491949775,0.0001949888806826956,0.13855210771957385,0.004030219835744256
116,0.001416172398045659,0.00020430297671630978,0.13704946889019012,0.0005266220888532698,0.0052570961927159475,0.0002338680023181998,0.13560571401679303,0.0043451996096584575
117,0.0014049371862858535,0.00020346971654798836,0.1369633253107071,0.0005166508560795337,0.004819441599039085,0.00019494431797904228,0.13747068511525726,0.003937143880864803
118,0.0013825433974564076,0.00020241373607702553,0.13628651252555848,0.0004986971128769219,0.005359160680335993,0.0002586651667815802,0.13547727093999964,0.004423109157706746
119,0.0013447783272489905,0.00020188201552815736,0.13603182105064393,0.0004627372174188495,0.0048934763401813595,0.00020391782768508252,0.1369840321085776,0.004004638312873696
120,0.0013531736605912447,0.00019908764561079443,0.1361039838323593,0.0004735661012325436,0.005135241600473641,0.00022475003055277848,0.13623075698367146,0.004229337837240168
121,0.0013202679827958345,0.00019824505614023655,0.13601768245887758,0.00044193453827686606,0.004773130024803064,0.00018054319861068483,0.1362926047612559,0.003911123814845236
122,0.0013073336046338082,0.00019928982246480883,0.13573608630752562,0.00042936335261166094,0.005236025049820616,0.00021288600587324036,0.13590935160149176,0.0043435922571948655
123,0.0012905393137261272,0.0001976209669765085,0.13553097432231903,0.00041526347718387843,0.004889638279952097,0.00018111800564795606,0.13613856905339008,0.004027827445836966
124,0.0012630018109753727,0.000196633097326383,0.1355027211341858,0.0003888551122117788,0.005015411962486111,0.00021286671940004833,0.1358465641464728,0.004123312473284965
125,0.001259907604008913,0.00019458140170015395,0.1350229742670059,0.0003902113486658782,0.005099417750296741,0.0002189722419596774,0.1336474533396094,0.004212208198015783
126,0.0012387432479634881,0.00019762256746180357,0.13434698986911775,0.0003693857518080622,0.00536640678290855,0.00019265944705053033,0.13355095793916974,0.004505992528160527
127,0.0012384621022343636,0.00019616181040089578,0.13437052847194672,0.0003704476591665298,0.005129438272113707,0.0001927535683036285,0.13346983924483785,0.004269335538963218
128,0.0012077633938416838,0.00019534716606792063,0.1339376176214218,0.0003427281462466344,0.004970817401986964,0.00018515512158544993,0.13406806729065457,0.004115321958592529
129,0.0012021251158639789,0.00019588180845882743,0.13395692473888396,0.0003364586992226541,0.0049526252503374665,0.00019208309550953462,0.1348812166755779,0.004086136090467406
130,0.0011908317898511886,0.00019285368609521538,0.13396331622886656,0.00032816153657995163,0.004810379107055812,0.00019114454065963815,0.1332994496841804,0.003952737330256993
131,0.001186178679652512,0.00019185832382179795,0.1332987539100647,0.0003278265954190865,0.004838023942182688,0.00019685746824158414,0.13342172797216287,0.0039740578326446785
132,0.0011566301078945397,0.00019419214353337883,0.13342132016658784,0.00029533136862516405,0.004998990390784005,0.000204409375519197,0.13432978919824223,0.004122932068988389
133,0.0011561064560711384,0.00019358265707548707,0.13288234135055543,0.0002981121003255248,0.004860189755281606,0.00017946269338286588,0.13449096934733148,0.004008272178797735
134,0.0011348689756542445,0.00019276178886927663,0.13261347522354125,0.0002790398196652532,0.004992565745047216,0.00018707344489290605,0.13323520288868013,0.004139316351704458
135,0.0011355605869293212,0.00019038585814740508,0.13261691410446166,0.00028209016732126473,0.0052268016874960355,0.00019190683644997993,0.1335697696172005,0.004367045984203892
136,0.001115310130149126,0.00019199439653847365,0.13264255324745178,0.00026010299153625963,0.005042003543704116,0.0001897712023096952,0.1321390580849002,0.004191537115261032
137,0.0011082375571355224,0.00018973021975625306,0.13247221836280823,0.0002561462546000257,0.004967074988206292,0.0001984654379342751,0.1333340015380262,0.004101939543285582
138,0.001099777814462781,0.00018891137514915316,0.1327641295452118,0.00024704580822959544,0.004993856422189884,0.0001870441410094606,0.13330126786601484,0.0041403059161239306
139,0.0010905034457519651,0.00018994051791820676,0.13240071483325958,0.00023855936204828323,0.0052102514607057,0.00019539379330920162,0.13207104737665293,0.004354502447769896
140,0.0010896045252606272,0.00018993191442079842,0.13224793849563599,0.00023843291443027557,0.005017194336623586,0.0001919540328803194,0.1320259606672928,0.004165110469873247
141,0.00107301003087312,0.0001888169721122831,0.13215116358280182,0.00022343726782687008,0.004882479719696096,0.000179512275749974,0.1324879714229173,0.004040527592229294
142,0.0010703491061031817,0.00018880393377132713,0.13226815892124177,0.00022020438821986318,0.004950169693423378,0.00018845949944702766,0.13221164559267862,0.0041006519926520485
143,0.001058362530015409,0.0001883022343851626,0.13188592091846466,0.00021063071599695832,0.004872762724167711,0.0001863005670447656,0.13247659199195042,0.004024079189944229
144,0.0010517585387229919,0.0001878049432290718,0.13198370063495635,0.00020403510868176818,0.004947489244486608,0.00018576911866906453,0.13255939556179389,0.004098923177022311
145,0.0010410837732106448,0.00018781063596438617,0.13203953799629212,0.0001930754458727315,0.004931833148610339,0.00018996314906502267,0.13033051317123176,0.004090217452626949
146,0.0010387683814391494,0.00018811662719585002,0.13131147807979585,0.00019409437888953836,0.00500498372602594,0.0001862507955568841,0.13238391667653063,0.004156813385697358
147,0.0010235701989755035,0.000187960201703012,0.13132743814754486,0.0001789728290233761,0.004816532861304638,0.0001827175428727748,0.13195806781483319,0.003974025009266825
148,0.0010155589691102506,0.00018685424439795315,0.13122414259243012,0.0001725840206798166,0.004903590770265115,0.00018536271492276056,0.13076902155969505,0.00406438294497317
149,0.0010131491129547357,0.00018609324927534908,0.1312753278312683,0.00017067924992460756,0.005049788963329199,0.00018604227147337815,0.13164102360047097,0.004205541598229239
150,0.0010052239439040424,0.0001854817960327491,0.13127856229305268,0.0001633493473622948,0.004872732669886864,0.0001849905620150566,0.13125374411097554,0.004031473371408406
151,0.0010029457070156933,0.00018486585528496653,0.1313773642501831,0.00016119305171631278,0.004931148688596039,0.00018795159939930244,0.13161821283776842,0.004085106027067972
152,0.0009988880460634827,0.000185413326616399,0.13136895789337158,0.00015662994050141425,0.004978714447216317,0.00019141720088470732,0.13143755030670912,0.004130109488116319
153,0.000989854415409267,0.00018470138684473933,0.13132616094684602,0.0001485222376091406,0.005011834000065607,0.00018405688418945994,0.13223564355933454,0.004166598871204437
154,0.0009878718503788114,0.00018406684250198304,0.13152358926582336,0.00014618707965128125,0.00484466397484573,0.00018196965582295796,0.13178658263232151,0.004003761408145602
155,0.0009855675634108485,0.00018483137762267143,0.1311790099067688,0.00014484115822985767,0.004951590040172975,0.00018496075079819647,0.13135023755992217,0.004109878129588644
156,0.000979366682499647,0.00018449832929018885,0.13116018013858796,0.00013906745688337831,0.004844735580728941,0.0001812505355745943,0.13130506322881721,0.004006959721233337
157,0.0009775835584253073,0.00018379829673003406,0.13132107199954987,0.00013717990997666492,0.004933848366092702,0.00018657577692016012,0.1309728166582534,0.004092408504343149
158,0.000974495990101248,0.00018360281009878964,0.13129445987224578,0.00013442089637042955,0.004790022407596108,0.0001836033829430507,0.13108664793252556,0.003950985758086791
159,0.0009654731393456459,0.00018405531077552586,0.13120045326042176,0.00012541556935384869,0.004924054408588768,0.00018349639431772477,0.1317160473056563,0.004081977816210485
160,0.0009648172153867782,0.00018311668302863835,0.1313010226125717,0.00012519543712725864,0.004885088775373789,0.0001868876640760487,0.13027302389238243,0.00404683594742325
161,0.0009614319793917239,0.00018343914269097148,0.1312369034500122,0.00012180832704203203,0.004941146095293964,0.00018621883003746098,0.1308032928069303,0.004100910786852289
162,0.000959058281738311,0.00018340054407902062,0.1311551138010025,0.0001198821778120473,0.004895870737840846,0.0001829475277628777,0.13153390245180924,0.004055253699920209
163,0.0009545501920245588,0.00018302834633737803,0.13110945960044862,0.00011597456175182015,0.0050157476751647315,0.0001817013722641977,0.13145927798884144,0.004176749971681571
164,0.0009538621250763536,0.00018296848205011338,0.13117137323379516,0.00011503678974695503,0.004843336092991843,0.00018500808923148975,0.13055304453676325,0.004005562782129592
165,0.0009500058209598064,0.00018244918361771852,0.13111365495586394,0.00011198836905229836,0.004905271182082849,0.00018094678484697235,0.131735267038252,0.004065648018326276
166,0.0009474950637742877,0.00018256270531378686,0.13118744589519502,0.00010899514702055603,0.004867992789543813,0.00018369641532167355,0.13069653455623795,0.004030813736321487
167,0.0009444226300343871,0.00018261344467010348,0.13107251905345918,0.0001064465997312218,0.004871856025002326,0.00017853942889736155,0.1320012066832958,0.004033310562797608
168,0.0009443914181776345,0.00018193399722501636,0.13117242492580414,0.00010659530779952184,0.004965008070774462,0.00018658886207639867,0.1302021455307769,0.004127408515336828
169,0.0009413806291595101,0.00018237572960648685,0.13105649043941497,0.0001037224608650431,0.004909215535221053,0.00018259001432118107,0.13086082396168888,0.004072321419304823
170,0.0009392511167377233,0.00018151825183723122,0.13115571375751495,0.00010195431090705097,0.004879698848525035,0.000182506574630596,0.13110104070888257,0.004041687155151542
171,0.000937805431485176,0.00018163407677225768,0.13119998390197754,0.0001001714392574504,0.004887636887307657,0.00018346379213373147,0.13077537868968037,0.0040502962378897445
172,0.0009345085218325258,0.00018200748247094452,0.13108249356746673,9.70885887434706e-05,0.004813934011023255,0.00018157778756839617,0.13107634975412347,0.003976974535010281
173,0.000934521018922329,0.00018179886746313423,0.13108143696022034,9.7314976436086e-05,0.004838844634635073,0.00018049438777330314,0.13124859108524262,0.004002107334753186
174,0.0009318805301599205,0.00018172148126643152,0.13100876733112335,9.511522175325081e-05,0.004876494353536826,0.0001807885869684573,0.1311395594793665,0.004040007887569181
175,0.0009318855435103178,0.0001814062140304595,0.1310800731906891,9.507898024702445e-05,0.004906576727235881,0.0001821205920640829,0.13082825524674738,0.004070314838023792
176,0.0009292679332122207,0.00018096075071394443,0.13108282720565795,9.289306057617069e-05,0.004844659337375866,0.00018202663009297284,0.13086212825716806,0.004008322052481367
177,0.0009294326651580632,0.00018149039819929748,0.13098985394763946,9.299300311645492e-05,0.004892837048324393,0.0001817355191997491,0.13086337609936713,0.0040567847409515015
178,0.000928704002186656,0.00018136267772968858,0.13097728513240814,9.245490953139961e-05,0.0048554871860909815,0.00018164050857917075,0.13089089500281784,0.004019392132303308
179,0.000926883108817041,0.0001812671679481864,0.13098988287639618,9.066653720568865e-05,0.004838604613938057,0.0001810872271735993,0.13104871472273916,0.004002273847086152
180,0.000927020987175405,0.0001811235914248973,0.13099539836025237,9.092042856151239e-05,0.00487062768448527,0.00018095360529118295,0.1309755846542013,0.004034796199513687
